id,name,pattern,primary_muscle,primary_region,cns_load,skill_level,compound,is_complex_lift,is_unilateral,metric_type,description,substitution_group,user_id,fatigue_factor,stimulus_factor,injury_risk_factor,min_recovery_hours,spinal_compression,tier,metabolic_demand,biomechanics_profile,embedding_description
145,Dumbbell Lying Supination,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,lying_supination,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Lying Supination Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: lying_supination Coaching cues: Lie sideways on a flat bench with one arm holding a dumbbell and the other hand on top of the bench folded so that you can rest your head on it. | Bend the elbows of the arm holding the dumbbell so that it creates a 90-degree angle between the upper arm and the forearm. | Now raise the upper arm so that the forearm is parallel to the floor and perpendicular to your torso (Tip: So the forearm will be directly in front of you). The upper arm will be stationary by your torso and should be parallel to the floor (aligned with your torso at all times). This will be your starting position. | As you breathe out, externally rotate your forearm so that the dumbbell is lifted up in a semicircle motion as you maintain the 90 degree angle bend between the upper arms and the forearm. You will continue this external rotation until the forearm is perpendicular to the floor and the torso pointing towards the ceiling. At this point you will hold the contraction for a second. | As you breathe in, slowly go back to the starting position. | Repeat for the recommended amount of repetitions and then switch to the other arm."
146,Dumbbell Scaption,isolation,full_body,full body,moderate,intermediate,false,false,false,reps,,scaption,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Scaption Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: scaption Coaching cues: This corrective exercise strengthens the muscles that stabilize your shoulder blade. Hold a light weight in each hand, hanging at your sides. Your thumbs should pointing up. | Begin the movement raising your arms out in front of you, about 30 degrees off center. Your arms should be fully extended as you perform the movement. | Continue until your arms are parallel to the ground, and then return to the starting position."
147,Dumbbell Shrug,isolation,upper_back,posterior upper,moderate,intermediate,false,false,false,reps,,shrug,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Shrug Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.UPPER_BACK Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: shrug Coaching cues: Stand erect with a dumbbell on each hand (palms facing your torso), arms extended on the sides. | Lift the dumbbells by elevating the shoulders as high as possible while you exhale. Hold the contraction at the top for a second. Tip: The arms should remain extended at all times. Refrain from using the biceps to help lift the dumbbells. Only the shoulders should be moving up and down. | Lower the dumbbells back to the original position. | Repeat for the recommended amount of repetitions."
148,Dumbbell Step Ups,lunge,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,step_ups,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Step Ups Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Substitution group: step_ups Coaching cues: Stand up straight while holding a dumbbell on each hand (palms facing the side of your legs). | Place the right foot on the elevated platform. Step on the platform by extending the hip and the knee of your right leg. Use the heel mainly to lift the rest of your body up and place the foot of the left leg on the platform as well. Breathe out as you execute the force required to come up. | Step down with the left leg by flexing the hip and knee of the right leg as you inhale. Return to the original standing position by placing the right foot of to next to the left foot on the initial position. | Repeat with the right leg for the recommended amount of repetitions and then perform with the left leg."
188,Knee Circles,mobility,calves,posterior lower,moderate,intermediate,false,false,false,reps,,knee_circles,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Knee Circles Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CALVES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: knee_circles Coaching cues: Stand with your legs together and hands by your waist. | Now move your knees in a circular motion as you breathe normally. | Repeat for the recommended amount of repetitions."
151,Elbow to Knee,isolation,core,full body,moderate,intermediate,false,false,false,reps,,elbow_to_knee,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Elbow to Knee Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: strength Disciplines: bodybuilding Substitution group: elbow_to_knee Coaching cues: Lie on the floor, crossing your right leg across your bent left knee. Clasp your hands behind your head, beginning with your shoulder blades on the ground. This will be your starting position. | Perform the motion by flexing the spine and rotating your torso to bring the left elbow to the right knee. | Return to the starting position and repeat the movement for the desired number of repetitions before switching sides."
153,Extended Range One-Arm Kettlebell Floor Press,isolation,chest,anterior upper,moderate,intermediate,true,false,false,reps,,extended_range_one_arm_floor_press,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Extended Range One-Arm Kettlebell Floor Press Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: kettlebell Tags: strength Disciplines: bodybuilding Substitution group: extended_range_one_arm_floor_press Coaching cues: Lie on the floor and position a kettlebell for one arm to press. The kettlebell should be held by the handle. The leg on the same side that you are pressing should be bent, with the knee crossing over the midline of the body. | Press the kettlebell by extending the elbow and adducting the arm, pressing it above your body. Return to the starting position."
226,One Handed Hang,mobility,lats,posterior upper,moderate,intermediate,false,false,false,reps,,one_handed_hang,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: One Handed Hang Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.LATS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: one_handed_hang Coaching cues: Grab onto a chinup bar with one hand, using a pronated grip. Keep your feet on the floor or a step. Allow the majority of your weight to hang from that hand, while keeping your feet on the ground. Hold for 10-20 seconds and switch sides."
154,Fast Skipping,lunge,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,fast_skipping,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Fast Skipping Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: plyometrics Substitution group: fast_skipping Coaching cues: Start in a relaxed position with one leg slightly forward. This will be your starting position. | Skip by executing a step-hop pattern of right-right-step to left-left-step, and so on, alternating back and forth. | Perform fast skips by maintaining close contact with the ground and reduce air time, moving as quickly as possible."
155,Finger Curls,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,finger_curls,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Finger Curls Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Tags: strength Disciplines: bodybuilding Substitution group: finger_curls Coaching cues: Hold a barbell with both hands and your palms facing up; hands spaced about shoulder width. | Place your feet flat on the floor, at a distance that is slightly wider than shoulder width apart. This will be your starting position. | Lower the bar as far as possible by extending the fingers. Allowing the bar to roll down the hands, catch the bar with the final joint in the fingers. | Now curl bar up as high as possible by closing your hands while exhaling. Hold the contraction at the top."
157,Foot-SMR,mobility,calves,posterior lower,moderate,intermediate,false,false,false,reps,,foot_smr,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Foot-SMR Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CALVES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: foot_smr Coaching cues: This exercise stretches the fascia of the muscles in the feet. Start off seated with your shoes removed. Using a foot roller or a similar object, such as a small section of pvc pipe, place your foot against the roller across the arch of your foot. This will be your starting position. | Press down firmly, rolling across the arch of your foot. Hold for 10-30 seconds, and then switch feet."
50,Face Pull,isolation,rear_delts,posterior upper,very_low,beginner,false,false,false,reps,,face_pull,,0.1,0.5,0.2,12,none,bronze,anabolic,,"Movement: Face Pull Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.REAR_DELTS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.VERY_LOW Skill level: SkillLevel.BEGINNER Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: cable, band Tags: rehabilitation, hypertrophy Disciplines: bodybuilding Substitution group: face_pull"
